rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
107,"spotify:track:6cjIlxXM1ca6nxkJ0p27jU","Dolu Kadehi Ters Tut","Dilerim Ki","Dolu Kadehi Ters Tut",33,111,82,"792755"
108,"spotify:track:5u0zy8RMeAa0F778XRxYO6","Mert Demir","Kafayı Yaktım","Pale Records",85,101,4,"786865"
109,"spotify:track:7tbD2Rl5Rxs7836NFZBQxM","Yaşar","Birtanem - Night Club Mix","LİRİK MÜZİK",57,86,45,"785755"
110,"spotify:track:1zMcj4YDWun0XN0BCzZc4P","Dedublüman","Çözemezsin","AVRUPA MÜZİK YAPIM",51,124,117,"783827"
111,"spotify:track:2QcdW7XNdYQTpkTWVEkCHL","Reynmen","Çatma Yarim","Houze Istanbul",1,88,25,"781912"
112,"spotify:track:1HJU78CRk4vxvjE5Cs1BCt","Dj Guuga, Mc Livinho","Vidrado Em Você","GR6 Music",4,96,22,"779297"
113,"spotify:track:4Sng3wnol2Gb2yXgFdr9lj","Dolu Kadehi Ters Tut, Sedef Sebüktekin","Gitme","Dolu Kadehi Ters Tut",13,100,332,"771841"
114,"spotify:track:07ZQcQlbituG3sDXGKu4p3","Ebru Gündeş","Ölümsüz Aşklar","EMRE GRAFSON MÜZİK",114,145,2,"770635"
115,"spotify:track:6HNVQfmmuHloobK46wgySz","UZI","BACK IN BUSINESS","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",55,87,3,"769052"
116,"spotify:track:6vFHg6OAyhAWUbigiz3gn8","Gripin","Aşk Nerden Nereye","AVRUPA MÜZİK YAPIM",59,115,211,"767977"
117,"spotify:track:0nSgiI4vDSLUCA4GcQDAtp","Jeff Redd, BIGBAT","pUTA","Lais Records",5,98,16,"766976"
118,"spotify:track:43Kpm3kz8904r3DCvrCx5h","Funda Arar","Bağışla","Bomonti Müzik",14,130,32,"762835"
